,predict,true
0,221.7729177183759,235.16955735257747
1,226.95435808967633,230.81626016628164
2,228.34820000179582,220.40025008789723
3,225.0200921295821,260.91745026519004
4,241.95484045272397,253.62586051220373
5,245.21852845548997,236.8065448105394
6,241.6939520951984,241.77856793077015
7,242.74220185583638,241.46525242978524
8,242.0926735640485,241.59575488319805
9,242.0332122382124,240.74910283956928
10,241.59131771109008,242.8190902850876
11,242.34548096077347,248.10949416501617
12,245.0037590887206,250.52803295949528
13,247.3554464527749,247.7794411936618
14,247.51552025396194,236.06723729025754
15,242.55810654812882,238.16600914752655
16,241.36219244518088,269.67277351579855
17,254.30911293149015,256.1354006326197
18,253.54852620787048,255.53517049365618
19,255.16283682206657,245.44659823855372
20,250.89809175788938,239.42411190599623
21,246.37426946164334,242.89046974419392
22,245.34145269838749,250.2413783148152
23,247.60460757488326,243.80382463699263
24,245.62383602453306,259.3927258719885
25,252.35945595455763,262.2160179762781
26,256.145290312301,258.19065506534696
27,256.97153563533567,240.9226712354586
28,249.94154602705132,239.34027476669658
29,246.20039677514998,235.54237910614043
30,241.66713885503302,242.54457056087963
31,242.50750087131053,247.15204912554236
32,244.4530951967478,232.28706753823755
33,238.7581427032757,238.534509642024
34,239.60738643918847,235.16568227018502
35,237.45100716365147,231.8766015385313
36,235.23880591778823,247.16038440794875
37,241.04329331784177,239.3994185266025
38,239.61331935192845,239.28739996646146
39,239.96495316225625,218.58334261577986
40,230.33030281929294,214.2039087370225
41,224.23211619773784,226.57607699474417
42,225.8573090344527,229.50928515137647
43,227.09420435382575,230.87039374755173
44,228.7870879862917,242.93498155373211
45,235.32012340048502,242.11282899280835
46,237.8871901780953,240.3779292320619
47,239.13027837278946,241.60629090217247
48,240.46675333037174,231.41915160284245
49,236.3619644059477,227.52726599869752
50,232.99466102999506,247.99035865622702
51,240.31183326645376,245.87166038112164
52,241.9272449801727,241.89022883550683
53,242.07161989063994,239.16220914411323
54,241.05951017747176,255.2178377746557
55,247.8707570905617,249.18189795780864
56,247.73835864498685,237.38136775777272
57,243.35910759243157,252.27301227913264
58,248.25477951155767,258.2279965938462
59,252.22016973268776,277.10493581223704
60,263.44450758121405,253.54724001862616
61,257.89687667119,254.62302201998733
62,257.6992718562686,278.0951986875928
63,267.2149365210938,267.1645006489349
64,266.04987256108217,260.56180251301834
65,264.14607654222146,262.2127748577963
66,263.7721963832578,279.43360327027233
67,271.0574970324836,273.9973373595872
68,271.6008800353573,266.6881223080589
69,269.68454780652036,254.66401531250364
70,263.29890820211034,253.0775355964317
71,259.4460678570201,246.6971677930424
72,253.89337236090006,249.6607659013718
73,252.515376958676,257.8178251435083
74,255.02873488581457,244.02153537594995
75,249.65512986695106,250.49677724147503
76,250.93087844515912,248.7190750656021
77,249.7641047626044,243.03858435101256
78,246.9006870738739,255.5750384886986
79,251.38023536865103,259.9910874586881
80,254.84122859803045,258.9940543514768
81,256.5994793141864,251.67455025104363
82,254.4637955437423,252.96390390442596
83,254.30360726684896,250.85497299104364
84,252.8194717891613,244.6908467213711
85,249.3373744041398,258.80101273589577
86,254.22184797483254,268.2264276675625
87,260.09974801886983,270.9408827437072
88,264.67651442457327,287.57634006570686
89,275.21276966117597,283.89613815821434
90,278.4097152585856,265.501375136865
91,272.595007748049,274.60349121387645
92,274.65964547381714,270.8890954662769
93,272.6319692259025,282.87814391623033
94,277.74531516548024,284.0474060607351
95,280.1743632995455,272.564737050745
96,276.64339734163826,273.66584440681396
97,276.0072463457319,285.620566833761
98,280.6173286763927,288.14622807819643
99,283.6214028116998,292.9914217860687
100,287.92803396436994,286.66073291506945
101,287.15955302118874,287.0691753482857
102,287.56099179414207,281.4881433770329
103,284.86220434095964,298.55493679556747
104,291.7008670023289,287.93034400908084
105,289.1732443257458,276.1121159545295
106,283.7380453327647,283.42344099071113
107,284.4296653977678,296.18281863295573
108,289.725839195873,283.1274127071841
109,286.08760686190544,291.13138117520396
110,289.2334402139511,288.1953327624474
111,288.49002464158707,288.5108664120895
112,288.7831594112985,283.7766688712962
113,286.5880822903256,285.15432944652036
114,286.33710293342,277.7136929578649
115,282.42685311596983,268.62650787908444
116,276.5684570869668,314.58700907261533
117,294.82077281343567,316.488271819476
118,302.6289878043729,310.88816726593194
119,306.28543582694846,304.227524125406
120,305.6321793000087,305.1236141519562
121,305.8713311778067,303.36065691246995
122,304.812692381304,306.31352505071817
123,305.7697053421392,315.98259830585573
124,310.55059214313076,307.1954607657666
125,308.573634748648,305.20087903242273
126,307.56717376239163,317.4354402839436
127,312.46755381498804,308.43806542005075
128,310.0675447747701,307.6572617896802
129,309.52771842053403,309.81431980678565
130,309.87898807185724,314.0566285811083
131,311.88067016674205,316.4994570844062
132,313.9498165460372,323.2975988409972
133,318.3091729408073,318.6493900818062
134,318.20405457481934,324.05164239302087
135,321.292123981056,309.6337163264181
136,315.6700467512464,311.8603483065511
137,314.8097482638396,337.7861924118959
138,325.6397632355738,341.0936087660741
139,331.62595628092737,330.3411415808394
140,330.8307071833655,325.4835652191594
141,328.9646338553622,336.4796560709283
142,332.9283946674383,338.61148583478564
143,335.1692688010923,336.80057884556135
144,335.9153744201437,331.5057819645032
145,334.052724542076,312.86288943166073
146,324.5054514724875,326.1006430335974
147,326.49110916412843,328.40299884997836
148,326.93791753216885,337.070146779574
149,331.71056035949874,337.2461836724074
150,333.9589970693014,340.6797499302007
151,337.19558426894906,359.1857859446788
152,347.47651615269626,337.62024841539414
153,341.90384703015224,333.3103033747779
154,339.07170685088795,328.60855487549145
155,334.59023311812126,345.3840344075516
156,340.151124338965,330.8834781624273
157,335.062271720383,321.77236068823595
158,329.68674140335884,339.8746163773361
159,335.1962728435243,337.65540798361656
