,predict,true
0,207.57815384553928,186.86891905141815
1,196.9681724704398,185.75280333686936
2,191.24623297215928,164.0065441053964
3,177.4458820049371,204.16010857121094
4,191.00270518975375,200.91376185527028
5,196.5925366752247,185.81727269958455
6,191.20056007871287,198.0070111857925
7,194.6679381120946,179.33824340753296
8,187.09038188905316,179.59275528579155
9,183.21333327198582,177.29153275912446
10,180.3276038226151,155.61606968912847
11,167.80927538629973,172.2294252908567
12,169.98755605494443,196.4371281209045
13,183.79194763728103,182.21813437036556
14,183.35938396052728,182.99463540955173
15,183.17962683781872,178.738298136146
16,181.05601101116133,208.61769569321677
17,195.22162715510245,194.38274112328173
18,195.21837126317104,195.02723137555046
19,195.12786786823432,170.03618806929427
20,182.44503978738084,177.47295973292097
21,179.79247580955155,168.3135127766954
22,174.13864258183398,172.97058537827573
23,173.58863736006342,184.67070463088433
24,179.43174156655468,156.4618261588653
25,167.9423191897087,154.33883218844602
26,160.84892822454387,152.8007743825514
27,156.8532614249521,158.63123285526694
28,157.8837624421091,142.7680724546938
29,150.35324726477845,149.68020732268113
30,149.9902193561873,125.73432919823318
31,137.79602974101059,137.6152245898629
32,137.6021227610824,113.1289684353801
33,125.34696610242656,121.22875589459608
34,123.13580067796654,95.09383197234921
35,109.01736601667918,116.63963088733635
36,112.78604474950642,130.84037905584958
37,122.35594945561017,124.33418502558148
38,123.6431018201161,92.99366295659058
39,108.05093398692115,119.52466240404145
40,113.73472642103648,106.90587145914817
41,110.6457076475017,115.85825960308387
42,113.32434413805494,126.41623744234552
43,120.23516720217812,117.77852527814757
44,119.2215789108024,127.61441789820333
45,123.56415340381986,123.79986017387981
46,123.91845408732004,121.2345340365737
47,122.64949440929635,140.60655887034196
48,131.93130615828238,125.86227444591322
49,129.15618332755773,125.62646165597232
50,127.35031552179419,139.7051620788995
51,133.79494687574262,153.9368369911397
52,144.35327574833167,143.79780846492514
53,144.34713522611773,144.97210127652968
54,144.71030695133797,176.09764379209886
55,160.8802342253793,195.169206340326
56,178.8159489116169,155.02523207574117
57,166.9837354465511,180.04541057147716
58,173.40614145460904,189.44442981798767
59,181.9788432390033,194.9467574172677
60,188.83263843417473,191.53763785957983
61,190.40913235901908,199.50445117712897
62,195.16188934091943,198.75171249981506
63,197.21174985140323,205.72567831188678
64,201.6926104784079,213.24874190329834
65,207.80093566862243,186.32462169321875
66,197.03587026201023,192.63109459556802
67,194.6577004123096,223.90585147556024
68,209.7884009944964,218.89557618801112
69,214.87782395364619,189.73369569776676
70,202.1221141546459,214.860856018713
71,208.47668588287308,186.2806296464138
72,197.51573089281692,204.60266077121128
73,200.99183567765706,203.19476579290276
74,202.4354184229702,191.66438294812735
75,197.05699932645132,218.49878112365434
76,208.02842015613595,203.5426260752531
77,206.13420686258135,199.8793160389537
78,202.93535179511105,179.09578102513757
79,190.85027388529224,204.94871664925174
80,197.97933273616968,189.66718497541012
81,194.12368263310108,181.7041941862711
82,187.76765466674385,176.4265912081379
83,182.03048904860842,163.9668008587278
84,172.88277143425762,174.16379887156666
85,173.55014028736397,175.50352574459268
86,174.7862702968724,192.01670302241965
87,183.7354294533016,177.44066522176246
88,180.81771782520423,187.87848332998146
89,184.42280789614804,176.04470522760263
90,180.3817396054204,186.4629435350959
91,183.5103687040596,211.83691341116145
92,198.20856372690554,184.39552859091407
93,191.53279037640112,193.44356041028482
94,192.38495290835485,188.57218423644915
95,190.66362148827704,193.25177936964837
96,192.07610284544606,186.53722469232898
97,189.42990482945604,198.63030186157064
98,194.20087526275086,196.57203263269497
99,195.6677323107052,219.61063218194963
100,208.0097078985622,181.8037733512471
101,194.9750932472772,190.6842670756751
102,192.55123948368185,178.50303472512462
103,185.59909960674867,184.75931673717872
104,185.18671445227065,183.96682693802913
105,184.76277683534258,189.0823327334917
106,187.09922389754837,174.23795339575224
107,180.71531776330778,191.40306324817828
108,186.16499875221982,183.97512220110164
109,185.3516291550703,189.10325553974437
110,187.33504237592814,181.53318349182013
111,184.55907157264264,176.93300362505406
112,180.72682187839055,145.47298304931618
113,162.79280061730032,167.56775335124848
114,165.0513950638524,159.96354159041732
115,162.8112450367835,158.84869803362815
116,160.85082535610516,146.87133534087818
117,153.83368494428018,166.7861347314038
118,160.46645595051052,168.28035173915623
119,164.78878541266081,159.25989796603565
120,162.11943964016737,158.8483193384379
121,160.49900084990838,160.94316904109144
122,160.8594275361078,161.78243963363
123,161.48925406830497,178.9067830882769
124,170.5283035398777,173.31923542487067
125,172.2578563267176,166.47529199777202
126,169.39117897697554,167.99070480994118
127,168.7468181096512,175.63246690164033
128,172.41593530714172,163.7993739467893
129,168.22620407259518,164.81486720526163
130,166.50594348182574,166.72483776877033
131,166.76523657124534,181.19535148281562
132,174.28982812489718,179.75353073631075
133,177.35886354401802,183.32500113770269
134,180.53289731304605,197.52769681890052
135,189.38359372571838,182.47340466662516
136,186.12979129343773,180.10483397454476
137,183.04562540272502,186.1034589888689
138,184.72161495080292,201.83291712650953
139,193.6545295135301,208.95330253798548
140,201.75656290650855,206.5229247784566
141,204.4015249854697,211.05107255157102
142,207.915262244561,220.3397438625309
143,214.44272300269037,221.1051914737043
144,218.07473248435664,224.9305230908234
145,221.72413102755903,227.74766216148973
146,224.9770633281413,245.0777251731214
147,235.4059617545903,253.7075236890018
148,245.0562175089979,255.04802633932596
149,250.38481086337706,267.47110269939753
150,259.26429230605095,254.6702762946037
151,257.1772374796164,255.05831261403443
152,256.1111592965919,265.19918443266573
153,260.8942014067894,288.2538082153076
154,275.09701610699256,244.1551704727117
155,259.6392810071593,270.10827708114334
156,264.692089318346,248.4649956279884
157,256.79402809240537,225.6848687698631
