timestamp,open,high,low,close,volume,Principal Component 1,Principal Component 2
2016/3/31,109.72,109.9,108.88,108.99,25888449,-3.827573817,-1.166211739
2016/4/1,108.78,110.0,108.2,109.99,25873950,-3.827573817,-1.166211739
2016/4/4,110.42,112.19,110.27,111.12,37356204,-3.827573817,-1.166211739
2016/4/5,109.51,110.73,109.42,109.81,26578652,-3.827573817,-1.166211739
2016/4/6,110.23,110.98,109.2,110.96,26404077,-3.827573817,-1.166211739
2016/4/7,109.95,110.42,108.121,108.54,31801870,-3.827573817,-1.166211739
2016/4/8,108.91,109.77,108.17,108.66,23581740,-3.827573817,-1.166211739
2016/4/11,108.97,110.61,108.83,109.02,29407518,-3.827573817,-1.166211739
2016/4/12,109.34,110.5,108.66,110.44,27232325,-3.827573817,-1.166211739
2016/4/13,110.8,112.34,110.8,112.04,33257316,-3.827573817,-1.166211739
2016/4/14,111.62,112.39,111.33,112.1,25473923,-3.827573817,-1.166211739
2016/4/15,112.11,112.3,109.73,109.85,46938969,-3.827573817,-1.166211739
2016/4/18,108.89,108.95,106.94,107.48,60821461,-3.827573817,-1.166211739
2016/4/19,107.88,108.0,106.23,106.91,32384879,-3.827573817,-1.166211739
2016/4/20,106.64,108.09,106.06,107.13,30611030,-3.827573817,-1.166211739
2016/4/21,106.93,106.93,105.52,105.97,31552525,-3.827573817,-1.166211739
2016/4/22,105.01,106.48,104.62,105.68,33683121,-3.827573817,-1.166211739
2016/4/25,105.0,105.65,104.51,105.08,28031588,-3.827573817,-1.166211739
2016/4/26,103.91,105.3,103.91,104.35,56016165,-3.827573817,-1.166211739
2016/4/27,96.0,98.71,95.68,97.82,114602142,-3.827573817,-1.166211739
2016/4/28,97.61,97.88,94.25,94.83,82242690,-3.827573817,-1.166211739
2016/4/29,93.99,94.72,92.51,93.74,68531478,-3.827573817,-1.166211739
2016/5/2,93.965,94.08,92.4,93.64,48160104,-3.827573817,-1.166211739
2016/5/3,94.2,95.74,93.68,95.18,56831277,-3.827573817,-1.166211739
2016/5/4,95.2,95.9,93.82,94.19,41025475,-3.827573817,-1.166211739
2016/5/5,94.0,94.07,92.68,93.24,35890500,-3.827573817,-1.166211739
2016/5/6,93.37,93.45,91.85,92.72,43699886,-3.827573817,-1.166211739
2016/5/9,93.0,93.77,92.59,92.79,32936436,-3.827573817,-1.166211739
2016/5/10,93.33,93.57,92.11,93.42,33686836,-3.827573817,-1.166211739
