,predict,true
0,145.19058734152964,138.88
1,139.05651476170442,138.38
2,138.3989050546262,138.92
3,138.90543334237034,139.5
4,139.4833804720493,134.87
5,134.99902895343203,146.87
6,146.53431415166128,149.7
7,149.61121468204036,148.28
8,148.31739785943174,150.04
9,149.99158293509666,148.79
10,148.8237865375149,150.72
11,150.66665734210522,151.29
12,151.27246901749123,148.01
13,148.10179702284776,150.18
14,150.12144809963354,151.07
15,151.0432844476885,148.11
16,148.19266563010632,144.22
17,144.33168999706666,141.17
18,141.2586535149072,148.03
19,147.83926507038527,148.31
20,148.2967514129303,147.81
21,147.82370372735835,146.63
22,146.66360310188867,142.91
23,143.01556688396698,140.94
24,140.99827578993984,142.65
25,142.60358778560172,142.16
26,142.17246644043237,144.49
27,144.42485564507572,145.47
28,145.44063696489354,143.21
29,143.27270225199143,136.5
30,136.68979598839786,134.51
31,134.57088534237326,132.37
32,132.43142312503926,132.3
33,132.30366759304584,135.45
34,135.36218241770356,132.23
35,132.31759417379524,131.86
36,131.87279340949448,130.03
37,130.08151288191598,126.04
38,126.15279943882145,129.61
39,129.51323603483766,129.93
40,129.91833809620027,125.07
41,125.20574358762939,126.36
42,126.32765056805908,125.02
43,125.05666314557452,129.62
44,129.49190376288425,130.15
45,130.13153996623265,130.73
46,130.71321249614948,133.49
47,133.41213512549814,133.41
48,133.4100598684602,134.76
49,134.72214650020325,135.94
50,135.90586214876265,135.21
51,135.2295093409393,135.27
52,135.2688647813495,137.87
53,137.79707376542314,141.11
54,141.0172847449348,142.53
55,142.4877107383735,141.86
56,141.87755271796078,143.96
57,143.90175317168556,145.93
58,145.87331907246593,143.0
59,143.08039567018452,144.29
60,144.25613230891764,145.43
61,145.3971405556211,150.82
62,150.66840378057293,154.5
63,154.3933630829233,151.73
64,151.80429147891414,154.65
65,154.57049978051444,151.92
66,151.99415764338215,150.87
67,150.9014341164225,151.01
68,151.00696406873212,153.85
69,153.77050026052044,153.2
70,153.2159574458034,155.33
71,155.2708529680958,153.71
72,153.75369803401279,152.55
73,152.5836870192316,148.48
74,148.59472743957278,148.91
75,148.90118430490978,149.4
76,149.3860509589295,146.71
77,146.78485452096837,147.92
78,147.8882293227804,147.41
79,147.4233866220605,145.31
80,145.36914691315363,145.91
81,145.8948600702018,151.03
82,150.88632262786584,153.83
83,153.74790546261823,151.6
84,151.659988987041,152.87
85,152.8361872467404,150.59
86,150.65280213320912,148.5
87,148.56013126671223,150.47
88,150.4166080535182,152.59
89,152.529290402339,152.99
90,152.97713375544868,155.85
91,155.76979193690366,155.0
92,155.02150075370915,157.4
93,157.33354180994039,159.28
94,159.22566622473616,157.83
95,157.86898163088372,158.93
96,158.90035623901863,160.25
97,160.2123028284166,158.28
98,158.3340007085677,157.65
99,157.66911004510794,160.77
100,160.68332333490338,162.36
101,162.31318508535972,164.9
102,164.82783764791606,166.17
103,166.13258669576393,165.63
104,165.64401224614656,163.76
105,163.81251791083236,164.66
106,164.6363686201473,162.03
107,162.1027086494613,160.8
108,160.8363147490096,160.1
109,160.12052206917042,165.56
110,165.408262357916,165.21
111,165.21553096095067,165.23
112,165.22959628666507,166.47
113,166.43539051326732,167.63
114,167.59667865281153,166.65
115,166.6764120988593,165.02
116,165.06619938042536,165.33
117,165.32264168802973,163.77
118,163.81331223270342,163.76
119,163.76148714469224,168.41
