,predict,true
208,467.9106799515046,487.84
209,486.6787550680535,492.64
210,492.2943285436629,493.55
211,493.47715742323726,485.09
212,485.5768241238132,485.48
213,485.4856192966863,470.61
214,471.47317207700763,462.41
215,462.93324521697156,455.72
216,456.1355273111541,451.78
217,452.0306344823008,448.7
218,448.8915679504115,454.85
219,454.5070275056148,455.81
220,455.73502187152724,439.0
221,439.9639679426883,439.66
222,439.677496278016,435.2
223,435.45781333845645,422.39
224,423.14089048365685,410.17
225,410.9106524555803,416.1
226,415.80295478763855,422.22
227,421.85291805402875,419.11
228,419.2669991558806,424.68
229,424.37000907751644,430.89
230,430.51707451225195,434.99
231,434.73444018266576,447.82
232,447.0739642590164,435.17
233,435.8522067518887,440.41
234,440.1483164146304,446.88
235,446.4937729005751,457.62
236,456.9833874489683,452.73
237,452.97373965472224,457.98
238,457.692870944252,468.06
239,467.46642697448254,469.45
240,469.3365313511,454.61
241,455.453708563928,460.95
242,460.6343624613009,439.38
243,440.6051819132127,421.96
244,423.0195269294597,421.01
245,421.12405463207966,413.87
246,414.2817010950262,429.75
247,428.86870164406025,436.63
248,436.1897478736461,417.79
249,418.8398165905645,403.26
250,404.13990419496304,405.0
251,404.9513956844484,411.61
252,411.23350239320223,407.8
253,407.9942792941819,423.25
254,422.3853188699797,435.06
255,434.3466907770571,450.05
256,449.1727218395186,457.51
257,457.04654700448873,459.55
258,459.4108994842424,465.74
259,465.38851560121435,469.5
260,469.27190012883796,483.35
261,482.57067399205727,486.2
262,485.9995332913408,496.56
263,495.9774481559204,488.88
264,489.27250720696503,494.8
265,494.49388647217444,492.98
266,493.06386437509735,504.09
267,503.4788737551621,499.44
268,499.6641534949624,487.16
269,487.85307324569936,477.76
270,478.3167385719799,482.42
271,482.1932829852796,478.21
272,478.430244183307,481.4
273,481.23573053513945,467.7
274,468.4497177404189,467.65
275,467.69426330204755,455.1
276,455.7968358243652,465.66
277,465.11203451502394,455.03
278,455.5920230724247,465.96
279,465.38004557323217,475.06
