timestamp,open,high,low,close,volume,Principal Component 1,Principal Component 2
2015-04-02,40.66,40.74,40.12,40.29,37487476,-4.384750590040192,-1.9724259428841644
2015-04-06,40.34,41.78,40.18,41.545,39223692,-4.384750590040192,-1.9724259428841644
2015-04-07,41.61,41.91,41.31,41.53,28809375,-4.384750590040192,-1.9724259428841644
2015-04-08,41.46,41.69,41.04,41.42,24753438,-4.384750590040192,-1.9724259428841644
2015-04-09,41.25,41.62,41.25,41.48,25723861,-4.384750590040192,-1.9724259428841644
2015-04-10,41.63,41.95,41.41,41.72,28022002,-4.384750590040192,-1.9724259428841644
2015-04-13,41.4,42.06,41.39,41.76,30276692,-4.384750590040192,-1.9724259428841644
2015-04-14,41.8,42.03,41.39,41.65,24244382,-4.384750590040192,-1.9724259428841644
2015-04-15,41.76,42.46,41.68,42.255,27343581,-4.384750590040192,-1.9724259428841644
2015-04-16,41.95,42.34,41.82,42.16,22509652,-4.384750590040192,-1.9724259428841644
2015-04-17,41.67,41.74,41.16,41.615,42387608,-4.384750590040192,-1.9724259428841644
2015-04-20,41.73,43.17,41.68,42.905,46057733,-4.384750590040192,-1.9724259428841644
2015-04-21,43.0,43.15,42.53,42.635,26013844,-4.384750590040192,-1.9724259428841644
2015-04-22,42.67,43.13,42.55,42.985,25064273,-4.384750590040192,-1.9724259428841644
2015-04-23,42.89,43.61,42.8,43.34,46309530,-4.384750590040192,-1.9724259428841644
2015-04-24,45.66,48.14,45.65,47.87,130933665,-4.384750590040192,-1.9724259428841644
2015-04-27,47.23,48.13,47.22,48.03,59248172,-4.384750590040192,-1.9724259428841644
2015-04-28,47.78,49.21,47.7,49.155,60730778,-4.384750590040192,-1.9724259428841644
2015-04-29,48.72,49.31,48.5,49.06,47804562,-4.384750590040192,-1.9724259428841644
2015-04-30,48.7,49.54,48.6,48.64,64725457,-4.384750590040192,-1.9724259428841644
2015-05-01,48.58,48.875,48.4,48.655,38937336,-4.384750590040192,-1.9724259428841644
2015-05-04,48.37,48.87,48.18,48.24,34039485,-4.384750590040192,-1.9724259428841644
2015-05-05,47.82,48.16,47.31,47.6,50369191,-4.384750590040192,-1.9724259428841644
2015-05-06,47.57,47.77,46.02,46.28,52433020,-4.384750590040192,-1.9724259428841644
2015-05-07,46.27,47.085,46.16,46.7,32971654,-4.384750590040192,-1.9724259428841644
2015-05-08,47.55,47.98,47.52,47.75,35364911,-4.384750590040192,-1.9724259428841644
2015-05-11,47.55,47.91,47.37,47.37,24609416,-4.384750590040192,-1.9724259428841644
2015-05-12,46.85,47.68,46.42,47.35,29928264,-4.384750590040192,-1.9724259428841644
2015-05-13,48.19,48.32,47.57,47.625,34184613,-4.384750590040192,-1.9724259428841644
2015-05-14,48.0301,48.82,48.03,48.72,32980892,-4.384750590040192,-1.9724259428841644
2015-05-15,48.87,48.905,48.05,48.295,28642694,-4.384750590040192,-1.9724259428841644
2015-05-18,47.98,48.22,47.61,48.01,24136502,-4.384750590040192,-1.9724259428841644
2015-05-19,47.56,47.81,47.18,47.58,28574813,-4.384750590040192,-1.9724259428841644
2015-05-20,47.39,47.93,47.27,47.58,25047919,-4.384750590040192,-1.9724259428841644
2015-05-21,47.28,47.6,47.005,47.42,22410698,-4.384750590040192,-1.9724259428841644
2015-05-22,47.3,47.35,46.82,46.9,25720583,-4.384750590040192,-1.9724259428841644
2015-05-26,46.83,46.88,46.19,46.59,29581860,-4.384750590040192,-1.9724259428841644
2015-05-27,46.82,47.77,46.62,47.61,27335639,-4.384750590040192,-1.9724259428841644
2015-05-28,47.5,48.02,47.39,47.45,19283666,-4.384750590040192,-1.9724259428841644
2015-05-29,47.43,47.57,46.59,46.86,36519594,-4.384750590040192,-1.9724259428841644
2015-06-01,47.06,47.77,46.62,47.23,28837332,-4.384750590040192,-1.9724259428841644
2015-06-02,46.93,47.35,46.62,46.92,21498326,-4.384750590040192,-1.9724259428841644
2015-06-03,47.37,47.735,46.82,46.85,28002154,-4.384750590040192,-1.9724259428841644
2015-06-04,46.79,47.16,46.2,46.36,27745512,-4.384750590040192,-1.9724259428841644
2015-06-05,46.31,46.52,45.84,46.14,25438086,-4.384750590040192,-1.9724259428841644
2015-06-08,46.3,46.43,45.67,45.73,22121634,-4.384750590040192,-1.9724259428841644
2015-06-09,45.76,45.94,45.46,45.65,24406057,-4.384750590040192,-1.9724259428841644
2015-06-10,45.79,46.83,45.69,46.61,28417405,-4.384750590040192,-1.9724259428841644
2015-06-11,46.66,46.92,46.13,46.44,27347758,-4.384750590040192,-1.9724259428841644
2015-06-12,46.22,46.47,45.9,45.97,23930972,-4.384750590040192,-1.9724259428841644
2015-06-15,45.45,45.65,45.0201,45.475,33254517,-4.384750590040192,-1.9724259428841644
2015-06-16,45.35,46.24,45.3,45.83,27070306,-4.384750590040192,-1.9724259428841644
2015-06-17,45.73,46.07,45.36,45.97,28704061,-4.384750590040192,-1.9724259428841644
2015-06-18,46.22,46.8,46.17,46.72,32658343,-4.384750590040192,-1.9724259428841644
2015-06-19,46.79,46.825,45.99,46.1,63837036,-4.384750590040192,-1.9724259428841644
2015-06-22,46.33,46.72,46.16,46.23,20318055,-4.384750590040192,-1.9724259428841644
2015-06-23,46.13,46.28,45.62,45.91,25896473,-4.384750590040192,-1.9724259428841644
2015-06-24,45.67,46.245,45.55,45.635,34890901,-4.384750590040192,-1.9724259428841644
2015-06-25,46.03,46.06,45.5,45.65,20615995,-4.384750590040192,-1.9724259428841644
2015-06-26,45.65,46.28,45.03,45.26,49835287,-4.384750590040192,-1.9724259428841644
2015-06-29,45.04,45.23,44.36,44.37,34081746,-4.384750590040192,-1.9724259428841644
2015-06-30,44.71,44.72,43.94,44.15,35945384,-3.8383206389426383,-1.7010531508934823
2015-07-01,44.46,45.23,44.1,44.445,28343907,-3.8383206389426383,-1.7010531508934823
2015-07-02,44.48,44.75,44.06,44.4,21752013,-3.8383206389426383,-1.7010531508934823
2015-07-06,43.96,44.48,43.95,44.39,23033961,-3.8383206389426383,-1.7010531508934823
2015-07-07,44.34,44.49,43.32,44.3,36435827,-3.8383206389426383,-1.7010531508934823
2015-07-08,44.44,44.9,44.03,44.24,39785901,-3.8383206389426383,-1.7010531508934823
2015-07-09,44.75,45.22,44.5,44.52,32424672,-3.8383206389426383,-1.7010531508934823
2015-07-10,45.01,45.14,44.57,44.61,25465757,-3.8383206389426383,-1.7010531508934823
2015-07-13,44.975,45.62,44.9501,45.54,28178329,-3.8383206389426383,-1.7010531508934823
2015-07-14,45.45,45.96,45.31,45.62,22880260,-3.8383206389426383,-1.7010531508934823
2015-07-15,45.68,45.89,45.43,45.76,26629615,-3.8383206389426383,-1.7010531508934823
2015-07-16,46.01,46.69,45.965,46.66,26271673,-3.8383206389426383,-1.7010531508934823
2015-07-17,46.55,46.78,46.26,46.62,29467107,-3.8383206389426383,-1.7010531508934823
2015-07-20,46.65,47.13,46.44,46.92,30631905,-3.8383206389426383,-1.7010531508934823
2015-07-21,46.78,47.33,46.48,47.28,42781899,-3.8383206389426383,-1.7010531508934823
2015-07-22,45.44,46.93,45.203,45.54,59152427,-3.8383206389426383,-1.7010531508934823
2015-07-23,45.27,46.23,45.1,46.11,33934010,-3.8383206389426383,-1.7010531508934823
2015-07-24,45.91,46.32,45.8,45.94,32333244,-3.8383206389426383,-1.7010531508934823
2015-07-27,45.94,46.01,45.25,45.35,39701420,-3.8383206389426383,-1.7010531508934823
2015-07-28,45.58,45.639,44.79,45.34,34328948,-3.8383206389426383,-1.7010531508934823
2015-07-29,45.4,46.78,45.26,46.29,40945864,-3.8383206389426383,-1.7010531508934823
2015-07-30,46.26,47.4,45.93,46.88,39777883,-3.8383206389426383,-1.7010531508934823
2015-07-31,47.29,47.37,46.5,46.7,31201480,-3.8383206389426383,-1.7010531508934823
2015-08-03,46.98,47.0,46.45,46.81,24125886,-3.8383206389426383,-1.7010531508934823
2015-08-04,46.75,47.71,46.68,47.54,33403916,-3.8383206389426383,-1.7010531508934823
2015-08-05,47.98,48.41,47.54,47.58,26739584,-3.8383206389426383,-1.7010531508934823
2015-08-06,47.71,47.77,46.33,46.62,27368000,-3.8383206389426383,-1.7010531508934823
2015-08-07,46.39,46.78,46.26,46.74,19163038,-3.8383206389426383,-1.7010531508934823
2015-08-10,46.95,47.49,46.84,47.33,23079870,-3.8383206389426383,-1.7010531508934823
2015-08-11,46.82,46.94,45.9,46.41,29237402,-3.8383206389426383,-1.7010531508934823
2015-08-12,46.19,46.9,45.705,46.74,30198532,-3.8383206389426383,-1.7010531508934823
2015-08-13,47.06,47.1,46.49,46.73,22627241,-3.8383206389426383,-1.7010531508934823
2015-08-14,46.53,47.1,46.52,47.0,21473402,-3.8383206389426383,-1.7010531508934823
2015-08-17,46.81,47.45,46.57,47.32,21099746,-3.8383206389426383,-1.7010531508934823
2015-08-18,46.84,47.43,46.7,47.27,23574104,-3.8383206389426383,-1.7010531508934823
2015-08-19,46.78,47.08,46.3,46.61,31485511,-3.8383206389426383,-1.7010531508934823
2015-08-20,46.07,46.47,45.66,45.66,36238227,-3.8383206389426383,-1.7010531508934823
2015-08-21,45.3,45.48,43.07,43.07,70053084,-3.8383206389426383,-1.7010531508934823
2015-08-24,40.45,43.31,39.72,41.68,88753660,-3.8383206389426383,-1.7010531508934823
2015-08-25,42.565,43.24,40.39,40.47,70616597,-3.8383206389426383,-1.7010531508934823
2015-08-26,42.01,42.84,41.06,42.71,63407996,-3.8383206389426383,-1.7010531508934823
2015-08-27,43.14,43.95,42.925,43.9,50943211,-3.8383206389426383,-1.7010531508934823
2015-08-28,43.47,44.15,43.39,43.93,28246725,-3.8383206389426383,-1.7010531508934823
2015-08-31,43.74,43.93,43.1,43.52,34441662,-3.8383206389426383,-1.7010531508934823
2015-09-01,42.23,42.59,41.66,41.82,49688896,-3.8383206389426383,-1.7010531508934823
2015-09-02,42.24,43.38,41.88,43.36,37671518,-3.8383206389426383,-1.7010531508934823
2015-09-03,43.41,43.98,43.28,43.5,28285205,-3.8383206389426383,-1.7010531508934823
2015-09-04,42.81,43.04,42.195,42.61,37138775,-3.8383206389426383,-1.7010531508934823
2015-09-08,43.3,44.0,43.2,43.89,32469766,-3.8383206389426383,-1.7010531508934823
2015-09-09,44.21,44.4,42.91,43.07,33469485,-3.8383206389426383,-1.7010531508934823
2015-09-10,43.12,43.79,42.745,43.29,31366630,-3.8383206389426383,-1.7010531508934823
2015-09-11,43.14,43.59,42.9399,43.48,27132527,-3.8383206389426383,-1.7010531508934823
2015-09-14,43.43,43.44,42.86,43.04,23656048,-3.8383206389426383,-1.7010531508934823
2015-09-15,43.19,44.29,43.08,43.98,28882206,-3.8383206389426383,-1.7010531508934823
2015-09-16,43.97,44.38,43.84,44.3,23372162,-3.8383206389426383,-1.7010531508934823
2015-09-17,44.29,45.0,44.08,44.25,32768161,-3.8383206389426383,-1.7010531508934823
2015-09-18,43.5,43.99,43.33,43.48,63143684,-3.8383206389426383,-1.7010531508934823
2015-09-21,43.62,44.47,43.6,44.11,26177224,-3.8383206389426383,-1.7010531508934823
2015-09-22,43.38,44.05,43.31,43.9,28085903,-3.8383206389426383,-1.7010531508934823
2015-09-23,43.93,44.17,43.51,43.87,17145238,-3.8383206389426383,-1.7010531508934823
2015-09-24,43.45,44.13,43.27,43.91,27905607,-3.8383206389426383,-1.7010531508934823
2015-09-25,44.48,44.73,43.76,43.94,29384601,-3.8383206389426383,-1.7010531508934823
2015-09-28,43.83,44.085,43.205,43.29,27099680,-3.8383206389426383,-1.7010531508934823
2015-09-29,43.37,43.57,43.05,43.44,32763557,-3.8383206389426383,-1.7010531508934823
2015-09-30,43.88,44.3,43.66,44.2,33172693,-4.486347945609678,-2.289059448193824
2015-10-01,44.75,44.75,43.75,44.61,28657859,-4.486347945609678,-2.289059448193824
2015-10-02,44.27,45.57,43.92,45.57,41839035,-4.486347945609678,-2.289059448193824
2015-10-05,45.745,46.89,45.7,46.63,34369286,-4.486347945609678,-2.289059448193824
2015-10-06,46.33,47.175,46.22,46.75,27510808,-4.486347945609678,-2.289059448193824
2015-10-07,47.1,47.35,45.95,46.8,27711492,-4.486347945609678,-2.289059448193824
2015-10-08,46.56,47.515,46.5,47.45,33772709,-4.486347945609678,-2.289059448193824
2015-10-09,47.45,47.54,46.92,47.11,28600632,-4.486347945609678,-2.289059448193824
2015-10-12,46.98,47.07,46.5,47.0,19769066,-4.486347945609678,-2.289059448193824
2015-10-13,46.56,47.1299,46.56,46.89,19987816,-4.486347945609678,-2.289059448193824
2015-10-14,46.65,47.1,46.53,46.68,24697766,-4.486347945609678,-2.289059448193824
2015-10-15,47.01,47.03,46.53,47.01,27189370,-4.486347945609678,-2.289059448193824
2015-10-16,47.02,47.54,46.897,47.51,26450334,-4.486347945609678,-2.289059448193824
2015-10-19,47.42,47.88,47.02,47.62,29387581,-4.486347945609678,-2.289059448193824
2015-10-20,47.44,47.81,47.02,47.77,30802235,-4.486347945609678,-2.289059448193824
2015-10-21,47.92,47.99,47.11,47.2,25264710,-4.486347945609678,-2.289059448193824
2015-10-22,47.53,48.95,47.09,48.03,56637074,-4.486347945609678,-2.289059448193824
2015-10-23,52.3,54.07,52.25,52.87,135227059,-4.486347945609678,-2.289059448193824
2015-10-26,52.53,54.32,52.5,54.25,64633324,-4.486347945609678,-2.289059448193824
2015-10-27,53.99,54.37,53.58,53.69,50999907,-4.486347945609678,-2.289059448193824
2015-10-28,53.54,53.98,52.86,53.98,47000753,-4.486347945609678,-2.289059448193824
2015-10-29,53.54,53.83,53.22,53.36,30202078,-4.486347945609678,-2.289059448193824
2015-10-30,53.32,53.99,52.62,52.64,46619761,-4.486347945609678,-2.289059448193824
2015-11-02,52.85,53.36,52.62,53.24,30284982,-4.486347945609678,-2.289059448193824
2015-11-03,52.93,54.39,52.9,54.15,36596931,-4.486347945609678,-2.289059448193824
2015-11-04,54.18,54.88,54.06,54.4,37087849,-4.486347945609678,-2.289059448193824
2015-11-05,54.49,54.7,54.0,54.38,31468485,-4.486347945609678,-2.289059448193824
2015-11-06,54.085,54.98,53.964,54.92,32851204,-4.486347945609678,-2.289059448193824
2015-11-09,54.55,54.87,53.56,54.16,32513067,-4.486347945609678,-2.289059448193824
2015-11-10,54.07,54.13,53.27,53.51,55283697,-4.486347945609678,-2.289059448193824
2015-11-11,53.7,54.2,53.46,53.65,36516260,-4.486347945609678,-2.289059448193824
2015-11-12,53.48,53.9791,53.19,53.32,35361095,-4.486347945609678,-2.289059448193824
2015-11-13,53.07,53.29,52.53,52.84,36848175,-4.486347945609678,-2.289059448193824
2015-11-16,53.08,53.89,52.85,53.765,32165198,-4.486347945609678,-2.289059448193824
2015-11-17,53.17,53.53,52.85,52.97,31546754,-4.486347945609678,-2.289059448193824
2015-11-18,53.0,53.98,52.9799,53.85,29710030,-4.486347945609678,-2.289059448193824
2015-11-19,53.99,54.66,53.781,53.94,28149228,-4.486347945609678,-2.289059448193824
2015-11-20,54.25,54.3,53.265,54.19,37147608,-4.486347945609678,-2.289059448193824
2015-11-23,54.25,54.46,53.75,54.19,28235918,-4.486347945609678,-2.289059448193824
2015-11-24,53.92,54.44,53.58,54.25,24600043,-4.486347945609678,-2.289059448193824
2015-11-25,54.09,54.23,53.69,53.69,21005147,-4.486347945609678,-2.289059448193824
2015-11-27,53.8,54.08,53.79,53.93,9009132,-4.486347945609678,-2.289059448193824
2015-11-30,54.54,54.96,53.9999,54.35,56241417,-4.486347945609678,-2.289059448193824
2015-12-01,54.41,55.23,54.3,55.22,39952779,-4.486347945609678,-2.289059448193824
2015-12-02,55.32,55.96,55.06,55.21,47274879,-4.486347945609678,-2.289059448193824
2015-12-03,55.49,55.77,53.93,54.2,38627835,-4.486347945609678,-2.289059448193824
2015-12-04,54.12,56.23,54.1,55.91,43963662,-4.486347945609678,-2.289059448193824
2015-12-07,55.79,55.97,55.29,55.81,30709765,-4.486347945609678,-2.289059448193824
2015-12-08,55.47,56.1,54.99,55.79,32878026,-4.486347945609678,-2.289059448193824
2015-12-09,55.37,55.87,54.51,54.98,36373209,-4.486347945609678,-2.289059448193824
