,predict,true
0,37.69517121451851,37.15
1,37.17393305585965,37.24
2,37.23709732970918,37.19
3,37.192070090346185,37.87
4,37.84017624928368,37.62
5,37.62972206076802,38.52
6,38.48047699812061,38.3
7,38.30804090679708,38.31
8,38.30991263081031,37.7
9,37.727198789330124,37.88
10,37.87317108898213,38.16
11,38.147188470809844,38.55
12,38.5320696058945,38.62
13,38.616090442455544,39.2
14,39.17407879685125,38.92
15,38.93132242314484,39.02
16,39.01604455696547,38.24
17,38.27467701563785,38.34
18,38.33707910560128,38.98
19,38.95124641685973,38.33
20,38.35808359786644,38.18
21,38.18802728594311,37.07
22,37.12009317887692,36.89
23,36.90021839610911,37.17
24,37.157975393184955,37.1
25,37.10258518687951,37.4
26,37.386731693810376,37.95
27,37.92499205641759,37.86
28,37.86288768587649,37.45
29,37.46834435698228,37.77
30,37.75655299607103,37.12
31,37.14852342150771,37.03
32,37.035297861116106,36.99
33,36.9920253219345,37.78
34,37.74472738960505,38.31
35,38.285031206062044,38.41
36,38.40448993563847,39.25
37,39.2128401490368,38.81
38,38.82786225382164,39.26
39,39.24073914716625,39.4
40,39.39291512514974,40.12
41,40.087766735409076,41.13
42,41.08482181915437,41.7
43,41.673859496734195,42.19
44,42.16826682816994,41.37
45,41.40404977682816,41.95
46,41.926434566520776,41.18
47,41.21258677454384,41.81
48,41.78360741004849,41.86
49,41.856628346760615,40.85
50,40.89457278898569,39.97
51,40.00982832430861,40.06
52,40.057835527315305,40.0
53,40.00249802802033,39.63
54,39.64607897025744,40.42
55,40.386321161290375,40.33
56,40.33245259405313,40.27
57,40.27272141561994,40.64
58,40.62398505282967,41.05
59,41.031508681741975,41.57
60,41.54678673542385,41.69
61,41.683841367547664,41.83
62,41.82371692022611,41.51
63,41.52350481014986,41.28
64,41.29045892586254,40.55
65,40.581631284820844,40.52
66,40.5226276577822,39.81
67,39.84034521959539,40.01
68,40.00275483957732,40.32
69,40.3064609208686,40.33
70,40.328995747744415,40.38
71,40.377823839034626,39.84
72,39.862965640847165,40.22
73,40.204675545756494,39.2
74,39.24354589762319,39.28
75,39.278420033003755,38.53
76,38.562472084488576,38.74
77,38.73227390504811,38.88
78,38.873570511506124,38.81
79,38.812767535505536,38.3
80,38.32230551904104,38.41
81,38.406181639426734,38.26
82,38.26636873374768,38.15
83,38.15506738886393,37.91
84,37.92066275157264,37.53
85,37.54694974350956,36.55
86,36.59276139644825,36.68
87,36.67625268655057,36.54
88,36.545861041510655,36.88
89,36.86560864035073,37.06
90,37.05164363931117,36.58
91,36.60033295497021,36.79
92,36.781804670890054,37.43
93,37.4020728900731,37.74
94,37.72553913559515,37.31
95,37.327865726020725,37.37
96,37.36818766539832,37.66
